1048.76  -462.792  882.451  -0.000571042
1056.51  -469.494  886.318  -0.00270176
1062.63  -474.801  889.36  -0.00146011
1062.91  -475.053  889.499  0.00470885
1069.03  -480.391  892.488  0.00180794
1069.31  -480.636  892.622  0.000200054
1075.43  -485.996  895.578  -0.00315008
1089.1  -497.996  902.122  3.2653e-05
1092.45  -500.934  903.724  0.00289324
1093.33  -501.708  904.143  0.00417027
1099.22  -506.877  906.973  -0.00402106
1100.1  -507.648  907.387  -0.000533605
1103.45  -510.59  908.989  0.00239954
1118.69  -523.975  916.289  -0.00124344
1122.05  -526.92  917.9  0.00194141
1122.92  -527.689  918.319  -0.0045614
1128.82  -532.865  921.142  -0.00271609
1129.69  -533.639  921.554  -0.00491919
1133.05  -536.573  923.167  -0.00168557
1147.75  -549.489  930.199  -0.00276651
1153.87  -554.869  933.107  -0.00479355
1154.15  -555.12  933.242  -0.00254112
1160.27  -560.528  936.113  0.0030627
1160.55  -560.779  936.243  0.00431357
1166.67  -566.21  939.06  -0.000628687
1166.95  -566.458  939.191  0.000447728
1173.07  -571.915  941.966  -0.00338849
1173.38  -572.189  942.1  0.00434453
1174.78  -573.44  942.731  -0.00361951
1176.63  -575.09  943.568  0.00474074
1182.75  -580.565  946.295  -0.00028318
1183.03  -580.817  946.42  0.00255857
1189.15  -586.311  949.111  -0.00257288
1189.43  -586.563  949.225  0.00139087
1195.55  -592.089  951.872  -0.0023507
1195.83  -592.345  951.993  0.00456986
1201.95  -597.88  954.589  -0.00441602
1202.09  -598.007  954.651  0.000263519
1203.77  -599.529  955.355  0.00278388
1205.91  -601.472  956.256  -0.00355839
1212.03  -607.041  958.814  0.00487438
1212.31  -607.29  958.924  0.000337909
1218.43  -612.878  961.434  0.00349438
1218.71  -613.128  961.544  -0.00082426
1224.83  -618.737  964.01  0.00185779
1225.11  -618.988  964.122  -0.00186204
1231.23  -624.619  966.536  0.00201581
1231.83  -625.172  966.774  -0.00169789
1233.51  -626.718  967.427  -0.00342401
1235.65  -628.68  968.264  -0.00294992
1241.77  -634.324  970.641  0.00496847
1242.05  -634.583  970.748  -0.00320064
1248.18  -640.246  973.072  -0.0043127
1248.46  -640.51  973.177  -0.00283594
1254.58  -646.191  975.454  -0.00405315
1254.86  -646.443  975.553  0.00306916
1260.98  -652.142  977.793  -0.00239244
1261.58  -652.705  978.005  -0.000639319
1263.26  -654.277  978.612  0.00196412
1265.4  -656.272  979.382  -0.00253665
1271.52  -661.983  981.57  0.0034646
